#EventID|Time|Latitude|Longitude|Depth/Km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName|EventType
26145401|2021-02-26T20:45:47.840000|43.2233|12.759|8.0|BULLETIN-INGV||||ML|2.2|--|2 km W Gualdo Tadino (PG)|earthquake
26147551|2021-02-27T08:29:36.140000|43.3727|12.51|8.7|BULLETIN-INGV||||ML|2.3|--|6 km W Gubbio (PG)|earthquake
26161671|2021-03-02T07:44:56.420000|43.3713|12.519|7.9|BULLETIN-INGV||||ML|2.2|--|5 km W Gubbio (PG)|earthquake
26164961|2021-03-02T20:13:57.960000|42.4968|13.3238|13.9|BULLETIN-INGV||||ML|2.0|--|3 km SE Capitignano (AQ)|earthquake
26167861|2021-03-03T05:22:15.910000|42.7127|12.5733|7.4|BULLETIN-INGV||||ML|2.2|--|3 km NE Acquasparta (TR)|earthquake
26188051|2021-03-05T21:19:26.260000|42.8022|13.1138|9.3|BULLETIN-INGV||||ML|2.1|--|2 km NE Norcia (PG)|earthquake
26190861|2021-03-06T12:46:59.750000|42.8053|13.1217|9.7|BULLETIN-INGV||||ML|2.2|--|3 km NE Norcia (PG)|earthquake
26196941|2021-03-07T18:26:20.290000|42.8207|12.4962|7.6|BULLETIN-INGV||||ML|2.3|--|5 km NW Massa Martana (PG)|earthquake
26202331|2021-03-08T19:19:42.490000|43.006|13.0237|7.8|BULLETIN-INGV||||ML|2.1|--|2 km NE Monte Cavallo (MC)|earthquake
26202441|2021-03-08T19:36:04.790000|42.8707|13.2548|15.6|BULLETIN-INGV||||ML|2.3|--|7 km W Montemonaco (AP)|earthquake
26204781|2021-03-09T08:57:57.350000|42.8188|12.4818|8.5|BULLETIN-INGV||||ML|2.3|--|6 km NW Massa Martana (PG)|earthquake
26212111|2021-03-10T22:04:36.950000|42.2248|13.2695|9.6|BULLETIN-INGV||||ML|2.0|--|5 km NE Borgorose (RI)|earthquake
26212561|2021-03-11T01:16:54.280000|42.7647|13.6185|22.2|BULLETIN-INGV||||ML|2.1|--|4 km W Civitella del Tronto (TE)|earthquake
26213001|2021-03-11T04:23:01.150000|42.6752|13.2017|10.9|BULLETIN-INGV||||ML|2.0|--|4 km SW Accumoli (RI)|earthquake
26216901|2021-03-11T14:40:28.870000|42.6453|13.3032|11.7|BULLETIN-INGV||||ML|2.1|--|2 km NE Amatrice (RI)|earthquake
26218841|2021-03-11T21:01:39.000000|42.8175|12.4907|8.3|BULLETIN-INGV||||ML|2.3|--|5 km NW Massa Martana (PG)|earthquake
