#EventID|Time|Latitude|Longitude|Depth/Km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName|EventType
33442221|2022-11-21T12:28:59.600000|43.9143|13.3003|9.1|SURVEY-INGV||||ML|2.5|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33442431|2022-11-21T12:59:35.830000|43.9043|13.2793|5.7|SURVEY-INGV||||ML|1.8|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33443071|2022-11-21T14:38:01.030000|44.062|13.4718|10.0|SURVEY-INGV||||ML|2.0|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33444631|2022-11-21T18:22:14.730000|44.0222|13.4617|10.0|SURVEY-INGV||||ML|1.9|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33444921|2022-11-21T19:46:07.970000|43.9433|13.2673|10.0|SURVEY-INGV||||ML|2.1|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33444981|2022-11-21T19:56:50.540000|43.9642|13.3442|10.5|SURVEY-INGV||||ML|1.9|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33445011|2022-11-21T20:04:15.280000|43.9527|13.388|6.2|SURVEY-INGV||||ML|1.9|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33445571|2022-11-21T23:49:26.750000|43.9988|13.2778|7.1|SURVEY-INGV||||ML|1.4|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33445791|2022-11-22T00:33:25.740000|43.991|13.2997|10.0|SURVEY-INGV||||ML|2.0|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33446141|2022-11-22T01:57:16.780000|43.9343|13.2993|8.2|SURVEY-INGV||||ML|2.0|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33446401|2022-11-22T02:44:20.860000|43.9862|13.2978|8.3|SURVEY-INGV||||ML|2.0|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33446621|2022-11-22T03:13:22.900000|43.9732|13.3732|6.9|SURVEY-INGV||||ML|2.0|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33447871|2022-11-22T05:13:47.920000|43.9072|13.3035|6.3|SURVEY-INGV||||ML|1.5|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33466171|2022-11-23T01:59:26.800000|43.91|13.2288|10.2|BULLETIN-INGV||||ML|3.6|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33466281|2022-11-23T02:03:30.430000|44.0137|13.2798|9.2|SURVEY-INGV||||ML|2.3|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33468541|2022-11-23T11:18:32.710000|43.9733|13.2797|7.4|SURVEY-INGV||||ML|2.0|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33468771|2022-11-23T12:12:45.080000|43.97|13.2867|2.3|SURVEY-INGV||||ML|2.0|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33469141|2022-11-23T13:05:24.450000|43.9323|13.288|8.7|SURVEY-INGV||||ML|2.1|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33470211|2022-11-23T16:26:54.460000|44.083|13.4622|11.1|SURVEY-INGV||||ML|2.2|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33471191|2022-11-23T21:09:41.710000|43.9975|13.2447|20.1|SURVEY-INGV||||ML|1.3|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33471671|2022-11-23T23:45:45.500000|43.931|13.2378|9.2|SURVEY-INGV||||ML|2.8|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33471861|2022-11-24T00:28:49.980000|43.8923|13.1643|12.4|SURVEY-INGV||||ML|2.2|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33472961|2022-11-24T07:28:09.070000|43.987|13.2917|8.8|SURVEY-INGV||||ML|1.9|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33473121|2022-11-24T07:42:30.920000|43.988|13.2003|9.7|SURVEY-INGV||||ML|1.8|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33473241|2022-11-24T07:46:36.530000|43.9743|13.3063|6.4|SURVEY-INGV||||ML|2.5|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33474261|2022-11-24T10:56:06.650000|43.9183|13.3122|7.8|SURVEY-INGV||||ML|2.9|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33474441|2022-11-24T11:00:30.510000|43.9353|13.3253|8.8|SURVEY-INGV||||ML|2.2|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33474611|2022-11-24T11:22:48.810000|43.9512|13.3097|10.1|SURVEY-INGV||||ML|2.4|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33474701|2022-11-24T11:31:53.130000|43.9458|13.2863|7.7|SURVEY-INGV||||ML|1.8|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33474961|2022-11-24T12:16:43.490000|43.9305|13.3072|9.4|SURVEY-INGV||||ML|1.8|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33475011|2022-11-24T12:19:24.070000|43.9452|13.2957|8.7|SURVEY-INGV||||ML|1.7|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33475511|2022-11-24T13:24:41.040000|43.9462|13.2737|9.7|SURVEY-INGV||||ML|2.1|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33475841|2022-11-24T13:59:33.860000|44.0648|13.1625|10.0|SURVEY-INGV||||ML|1.7|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33475941|2022-11-24T14:24:09.910000|44.0338|13.2002|10.0|SURVEY-INGV||||ML|1.7|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33476571|2022-11-24T16:11:15.130000|44.0153|13.2757|5.6|SURVEY-INGV||||ML|2.0|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33476771|2022-11-24T16:58:58.940000|43.9365|13.3338|8.4|SURVEY-INGV||||ML|1.7|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33477031|2022-11-24T17:26:40.160000|43.925|13.2753|9.1|SURVEY-INGV||||ML|3.2|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33477221|2022-11-24T17:51:41.090000|43.9597|13.3028|7.8|SURVEY-INGV||||ML|1.8|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33477901|2022-11-24T22:11:30.200000|43.904|13.2937|9.5|SURVEY-INGV||||ML|3.2|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33478141|2022-11-24T22:59:39.360000|43.9325|13.2602|8.4|SURVEY-INGV||||ML|2.0|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33478261|2022-11-24T23:53:27.920000|43.947|13.3378|10.0|SURVEY-INGV||||ML|1.7|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33478301|2022-11-25T00:09:35.390000|43.9718|13.361|6.0|SURVEY-INGV||||ML|2.2|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
